timestamp,azimuth_cmd,azimuth_actual,azimuth_error,pitch_cmd,pitch_actual,pitch_error,azimuth_current,pitch_current,temperature,vibration,mtf,label
9.4,-38.07148,-39.311,1.23952,22.71982,21.12495,1.59488,3.0117,3.0,85.0,0.0015,0.3,degraded
9.41,-37.91109,-39.13356,1.22247,22.89433,21.33106,1.56328,2.9524,3.0,85.0,0.00839,0.3,degraded
9.42,-37.75215,-38.98144,1.2293,23.06824,21.49124,1.577,2.9897,3.0,85.0,0.00367,0.3,degraded
9.43,-37.59471,-38.78652,1.19182,23.24152,21.67071,1.57081,3.0025,3.0,85.0,0.01246,0.3,degraded
9.44,-37.43881,-38.65347,1.21466,23.41413,21.82016,1.59397,1.9614,3.0,85.0,0.01273,0.3,degraded
9.45,-37.28451,-38.50797,1.22345,23.58605,21.96734,1.61871,0.4175,3.0,85.0,0.00303,0.3,degraded
9.46,-37.13185,-38.30309,1.17124,23.75724,22.12685,1.63038,2.9932,2.9811,85.0,0.03487,0.3,degraded
9.47,-36.98087,-38.15366,1.17279,23.92767,22.31367,1.614,3.018,3.0,85.0,0.02211,0.3,degraded
9.48,-36.83162,-37.98431,1.15269,24.09731,22.45369,1.64361,2.9795,2.9904,85.0,0.01455,0.3,degraded
9.49,-36.68413,-37.8336,1.14946,24.26613,22.60855,1.65758,3.0146,1.1648,85.0,0.01934,0.3,degraded
9.5,-36.53846,-37.69683,1.15837,24.43409,22.79205,1.64204,2.9887,3.0,85.0,0.02672,0.3,degraded
9.51,-36.39463,-37.56543,1.1708,24.60117,22.95793,1.64324,2.9792,3.0,85.0,0.02028,0.3,degraded
9.52,-36.25269,-37.39724,1.14455,24.76733,23.10665,1.66067,3.0129,2.9766,85.0,0.01479,0.3,degraded
9.53,-36.11266,-37.27904,1.16637,24.93253,23.27281,1.65973,2.6407,3.0,85.0,0.02299,0.3,degraded
9.54,-35.9746,-37.11952,1.14492,25.09676,23.48085,1.61591,2.9904,2.9907,85.0,0.01987,0.3,degraded
9.55,-35.83852,-36.98119,1.14267,25.25997,23.64583,1.61414,2.999,0.0653,85.0,0.00577,0.3,degraded
9.56,-35.70447,-36.86171,1.15724,25.42213,23.84919,1.57294,2.9235,2.9923,85.0,0.02081,0.3,degraded
9.57,-35.57247,-36.65797,1.0855,25.58321,24.01041,1.5728,2.9701,2.9954,85.0,0.01172,0.3,degraded
9.58,-35.44256,-36.50843,1.06587,25.74318,24.16508,1.5781,2.9769,0.9239,85.0,0.00188,0.3,degraded
9.59,-35.31476,-36.37299,1.05823,25.90201,24.3631,1.53891,2.9927,2.985,85.0,0.01233,0.3,degraded
9.6,-35.18909,-36.21851,1.02942,26.05966,24.49415,1.5655,3.0173,2.6008,85.0,0.01674,0.3,degraded
9.61,-35.06559,-36.11048,1.04489,26.2161,24.6922,1.52389,2.9884,3.0,85.0,0.01678,0.3,degraded
9.62,-34.94428,-35.98225,1.03798,26.37129,24.84525,1.52604,3.0004,3.0,85.0,0.0188,0.3,degraded
9.63,-34.82518,-35.86891,1.04374,26.52522,24.99322,1.532,2.9984,1.7488,85.0,0.0163,0.3,degraded
9.64,-34.70831,-35.68029,0.97198,26.67784,25.14314,1.5347,3.0036,0.9768,85.0,0.00404,0.3,degraded
9.65,-34.59369,-35.5453,0.95162,26.82913,25.33301,1.49612,3.01,3.0,85.0,0.01266,0.3,degraded
9.66,-34.48134,-35.46231,0.98097,26.97904,25.49481,1.48423,2.9971,3.0,85.0,0.01015,0.3,degraded
9.67,-34.37127,-35.37523,1.00396,27.12756,25.64261,1.48495,2.9892,2.9866,85.0,0.0068,0.3,degraded
9.68,-34.26351,-35.1925,0.92899,27.27464,25.832,1.44264,3.0137,3.0,85.0,0.00233,0.3,degraded
9.69,-34.15806,-35.06642,0.90836,27.42026,25.97191,1.44834,3.0206,2.8452,85.0,0.01634,0.3,degraded
9.7,-34.05494,-34.98733,0.93238,27.56438,26.12295,1.44143,2.9976,3.0,85.0,0.00186,0.3,degraded
9.71,-33.95416,-34.90319,0.94902,27.70697,26.26457,1.4424,2.9872,2.9897,85.0,0.01095,0.3,degraded
9.72,-33.85573,-34.80684,0.95111,27.84801,26.45913,1.38888,2.9961,3.0,85.0,0.00587,0.3,degraded
9.73,-33.75965,-34.71536,0.95571,27.98746,26.63405,1.35341,2.9787,2.9945,85.0,0.02377,0.3,degraded
9.74,-33.66593,-34.62883,0.9629,28.12528,26.74763,1.37765,1.8805,2.9977,85.0,0.01662,0.3,degraded
9.75,-33.57458,-34.52015,0.94557,28.26146,26.87629,1.38517,2.8749,2.4053,85.0,0.03845,0.3,degraded
9.76,-33.4856,-34.39332,0.90773,28.39595,27.05192,1.34403,3.0164,2.9838,85.0,0.02199,0.3,degraded
9.77,-33.39898,-34.30552,0.90653,28.52874,27.24375,1.28498,2.9483,3.0,85.0,0.01372,0.3,degraded
9.78,-33.31474,-34.22722,0.91248,28.65977,27.35543,1.30434,2.7868,2.9975,85.0,0.00806,0.3,degraded
9.79,-33.23287,-34.13349,0.90062,28.78904,27.47729,1.31176,3.0066,2.9992,85.0,0.00304,0.3,degraded
9.8,-33.15337,-34.05419,0.90082,28.91651,27.62834,1.28816,2.9994,3.0,85.0,0.00619,0.3,degraded
9.81,-33.07623,-33.96812,0.89189,29.04214,27.75644,1.2857,2.9929,2.9877,85.0,0.0069,0.3,degraded
9.82,-33.00145,-33.88728,0.88583,29.16591,27.85401,1.3119,3.0227,2.9887,85.0,0.00162,0.3,degraded
9.83,-32.92901,-33.80024,0.87123,29.28779,28.00885,1.27895,2.9952,3.0,85.0,0.0,0.3,degraded
9.84,-32.85892,-33.71899,0.86007,29.40775,28.10471,1.30304,3.0139,2.9818,85.0,0.00516,0.3,degraded
9.85,-32.79116,-33.63139,0.84023,29.52577,28.20579,1.31998,3.0203,3.0,85.0,0.01346,0.3,degraded
9.86,-32.72571,-33.53274,0.80703,29.6418,28.33979,1.30201,2.9924,3.0,85.0,0.0,0.3,degraded
9.87,-32.66258,-33.42247,0.75989,29.75583,28.46408,1.29176,3.0141,3.0,85.0,0.01319,0.3,degraded
9.88,-32.60173,-33.34345,0.74172,29.86783,28.58021,1.28763,3.0068,3.0,85.0,0.00528,0.3,degraded
9.89,-32.54316,-33.25669,0.71353,29.97777,28.74144,1.23633,2.9946,2.9851,85.0,0.00477,0.3,degraded
9.9,-32.48684,-33.18575,0.69891,30.08562,28.84664,1.23899,3.0045,3.0,85.0,0.00546,0.3,degraded
9.91,-32.43276,-33.10561,0.67285,30.19136,28.95592,1.23544,3.0126,2.9955,85.0,0.00672,0.3,degraded
9.92,-32.38091,-33.0308,0.6499,30.29496,29.05072,1.24424,3.0036,3.0,85.0,0.0,0.3,degraded
9.93,-32.33124,-32.94966,0.61841,30.39639,29.15364,1.24274,2.9935,2.9955,85.0,0.01419,0.3,degraded
9.94,-32.28375,-32.87446,0.59071,30.49562,29.27459,1.22103,2.9916,2.9681,85.0,0.00671,0.3,degraded
9.95,-32.23841,-32.79432,0.55591,30.59264,29.45248,1.14016,3.0177,2.988,85.0,0.0113,0.3,degraded
9.96,-32.19518,-32.71983,0.52465,30.68741,29.55084,1.13657,2.9918,3.0,85.0,0.0059,0.3,degraded
9.97,-32.15406,-32.63734,0.48328,30.77991,29.64392,1.13599,3.019,2.9898,85.0,0.00415,0.3,degraded
9.98,-32.11499,-32.56175,0.44675,30.87012,29.72881,1.14132,2.9985,2.9822,85.0,0.0,0.3,degraded
9.99,-32.07796,-32.47883,0.40086,30.95801,29.82405,1.13396,2.9928,2.9819,85.0,0.00181,0.3,degraded
10.0,-32.04294,-32.40069,0.35775,31.04356,29.91393,1.12963,2.9978,2.9913,85.0,0.00452,0.3,degraded
10.01,-32.00989,-32.31605,0.30616,31.12674,30.00921,1.11753,3.0057,2.989,85.0,0.0,0.3,degraded
10.02,-31.97877,-32.2361,0.25733,31.20753,30.09861,1.10893,2.9713,2.9908,85.0,0.00252,0.3,degraded
10.03,-31.94955,-32.1531,0.20355,31.28592,30.19655,1.08937,3.0238,2.9858,85.0,0.00603,0.3,degraded
10.04,-31.9222,-32.08612,0.16393,31.36186,30.2867,1.07516,3.0049,2.9824,85.0,0.0,0.3,degraded
10.05,-31.89667,-32.01173,0.11506,31.43536,30.38067,1.05469,2.9786,3.0,85.0,0.0,0.3,degraded
10.06,-31.87293,-31.94271,0.06978,31.50637,30.46697,1.0394,2.9839,3.0,85.0,0.00432,0.3,degraded
10.07,-31.85094,-31.8678,0.01686,31.57489,30.55724,1.01765,2.99,2.9756,85.0,0.0,0.3,degraded
10.08,-31.83065,-31.79995,-0.0307,31.64089,30.63913,1.00176,2.9942,2.9987,85.0,0.0,0.3,degraded
10.09,-31.81202,-31.72612,-0.08591,31.70434,30.72583,0.97852,2.9994,3.0,85.0,0.00486,0.3,degraded
10.1,-31.79502,-31.66183,-0.13319,31.76524,30.80775,0.9575,2.9942,2.9843,85.0,0.0035,0.3,degraded
10.11,-31.77958,-31.59566,-0.18393,31.82357,30.89312,0.93044,3.0116,2.9938,85.0,0.00145,0.3,degraded
10.12,-31.76567,-31.55542,-0.21026,31.87929,30.97104,0.90825,3.0048,2.9868,85.0,0.00455,0.3,degraded
10.13,-31.75325,-31.5115,-0.24175,31.9324,31.05607,0.87633,3.01,3.0,85.0,0.00089,0.3,degraded
10.14,-31.74225,-31.47407,-0.26818,31.98288,31.13591,0.84697,3.0054,2.9951,85.0,0.0,0.3,degraded
10.15,-31.73263,-31.43209,-0.30054,32.0307,31.22102,0.80968,3.0194,3.0,85.0,0.00474,0.3,degraded
10.16,-31.72435,-31.40505,-0.3193,32.07586,31.29915,0.77671,2.992,3.0,85.0,0.00255,0.3,degraded
10.17,-31.71735,-31.37451,-0.34283,32.11833,31.37947,0.73886,2.9998,2.9995,85.0,0.0015,0.3,degraded
10.18,-31.71157,-31.36142,-0.35015,32.15811,31.45035,0.70776,2.9886,3.0,85.0,0.00522,0.3,degraded
10.19,-31.70697,-31.35498,-0.35199,32.19517,31.52609,0.66908,3.0028,3.0,85.0,0.00281,0.3,degraded
10.2,-31.70348,-31.35504,-0.34845,32.22949,31.59838,0.63112,2.9887,2.9929,85.0,0.0,0.3,degraded
10.21,-31.70106,-31.34767,-0.35339,32.26108,31.68146,0.57962,3.0046,3.0,85.0,0.00306,0.3,degraded
10.22,-31.69965,-31.34584,-0.35382,32.2899,31.76017,0.52974,3.0021,2.9759,85.0,0.0028,0.3,degraded
10.23,-31.6992,-31.33812,-0.36107,32.31595,31.84417,0.47178,2.9903,3.0,85.0,0.0,0.3,degraded
10.24,-31.69963,-31.33668,-0.36295,32.33922,31.92247,0.41675,2.9969,2.9946,85.0,0.00273,0.3,degraded
10.25,-31.7009,-31.33056,-0.37034,32.35969,32.0071,0.35259,3.0156,2.9951,85.0,0.00291,0.3,degraded
10.26,-31.70295,-31.33046,-0.37249,32.37735,32.08637,0.29098,2.9811,2.9974,85.0,0.00127,0.3,degraded
10.27,-31.70571,-31.34511,-0.3606,32.39219,32.17523,0.21696,3.0012,2.9972,85.0,0.00529,0.3,degraded
10.28,-31.70912,-31.37182,-0.33731,32.4042,32.25659,0.14761,3.0051,2.9979,85.0,0.00353,0.3,degraded
10.29,-31.71313,-31.39393,-0.31921,32.41336,32.34096,0.0724,3.0048,2.9992,85.0,0.0,0.3,degraded
10.3,-31.71768,-31.42301,-0.29466,32.41968,32.4198,-0.00012,3.013,3.0,85.0,0.0013,0.3,degraded
10.31,-31.72268,-31.44653,-0.27616,32.42313,32.50363,-0.08049,3.0145,2.9754,85.0,0.00461,0.3,degraded
10.32,-31.7281,-31.47695,-0.25115,32.42372,32.58129,-0.15757,2.9681,3.0,85.0,0.0,0.3,degraded
10.33,-31.73386,-31.50028,-0.23358,32.42143,32.66438,-0.24296,3.0218,3.0,85.0,0.00096,0.3,degraded
10.34,-31.73989,-31.53028,-0.20961,32.41625,32.74212,-0.32587,2.9981,2.9825,85.0,0.00488,0.3,degraded
10.35,-31.74613,-31.55548,-0.19065,32.40818,32.81996,-0.41177,3.0121,2.994,85.0,0.00126,0.3,degraded
10.36,-31.75252,-31.58874,-0.16378,32.39722,32.87707,-0.47985,3.0011,2.9886,85.0,0.0053,0.3,degraded
10.37,-31.75899,-31.61505,-0.14394,32.38335,32.91518,-0.53184,2.9912,2.9885,85.0,0.00744,0.3,degraded
10.38,-31.76548,-31.64529,-0.12019,32.36657,32.93582,-0.56925,3.0131,3.0,85.0,0.0,0.3,degraded
10.39,-31.77191,-31.67004,-0.10187,32.34688,32.96351,-0.61663,3.0091,3.0,85.0,5e-05,0.3,degraded
10.4,-31.77822,-31.70108,-0.07715,32.32427,32.98691,-0.66264,2.9908,3.0,85.0,0.00713,0.3,degraded
10.41,-31.78435,-31.72671,-0.05764,32.29874,32.98749,-0.68875,2.9889,3.0,85.0,0.00352,0.3,degraded
10.42,-31.79022,-31.7563,-0.03392,32.27028,32.97944,-0.70916,2.9804,3.0,85.0,0.0,0.3,degraded
10.43,-31.79577,-31.77607,-0.0197,32.2389,32.97813,-0.73922,3.013,3.0,85.0,0.00482,0.3,degraded
10.44,-31.80092,-31.80067,-0.00026,32.20459,32.97316,-0.76857,3.002,3.0,85.0,0.00026,0.3,degraded
10.45,-31.80562,-31.8196,0.01398,32.16736,32.97486,-0.8075,3.0085,3.0,85.0,0.00027,0.3,degraded
10.46,-31.80979,-31.84304,0.03325,32.12719,32.96374,-0.83655,2.9818,3.0,85.0,0.00578,0.3,degraded
10.47,-31.81336,-31.85893,0.04557,32.08409,32.9506,-0.86651,3.0124,2.9818,85.0,0.00312,0.3,degraded
10.48,-31.81627,-31.87958,0.06331,32.03806,32.92366,-0.8856,3.0025,3.0,85.0,0.0,0.3,degraded
10.49,-31.81844,-31.89429,0.07585,31.98911,32.89526,-0.90615,2.9888,2.9967,85.0,0.00377,0.3,degraded
10.5,-31.81981,-31.91656,0.09675,31.93723,32.86077,-0.92354,3.0038,3.0,85.0,0.0023,0.3,degraded
10.51,-31.8203,-31.93585,0.11555,31.88242,32.83206,-0.94965,3.0071,2.9965,85.0,0.0,0.3,degraded
10.52,-31.81986,-31.96261,0.14276,31.82469,32.79308,-0.96839,2.9962,3.0,85.0,0.00548,0.3,degraded
10.53,-31.8184,-31.98324,0.16484,31.76405,32.73552,-0.97147,3.0386,3.0,85.0,0.00468,0.3,degraded
10.54,-31.81587,-32.01078,0.19492,31.70049,32.67024,-0.96976,2.9984,3.0,85.0,0.0,0.3,degraded
10.55,-31.81218,-32.03123,0.21905,31.63402,32.6123,-0.97828,3.003,3.0,85.0,0.0029,0.3,degraded
10.56,-31.80729,-32.05801,0.25072,31.56465,32.55026,-0.98561,2.9975,3.0,85.0,0.00256,0.3,degraded
10.57,-31.8011,-32.07805,0.27695,31.49237,32.49429,-1.00192,2.9934,3.0,85.0,0.0,0.3,degraded
10.58,-31.79357,-32.10465,0.31108,31.41721,32.43281,-1.0156,2.9868,3.0,85.0,0.00289,0.3,degraded
10.59,-31.78461,-32.12398,0.33937,31.33917,32.37503,-1.03586,3.0122,2.9881,85.0,0.00346,0.3,degraded
10.6,-31.77417,-32.15051,0.37634,31.25824,32.30867,-1.05043,3.0332,2.9996,85.0,0.0,0.3,degraded
10.61,-31.76217,-32.16123,0.39906,31.17445,32.24675,-1.0723,2.9976,3.0,85.0,0.00372,0.3,degraded
10.62,-31.74855,-32.17713,0.42857,31.08779,32.17337,-1.08557,2.9944,2.9735,85.0,0.00699,0.3,degraded
10.63,-31.73324,-32.16887,0.43563,30.99829,32.10297,-1.10468,2.9806,3.0,85.0,0.00098,0.3,degraded
10.64,-31.71618,-32.15635,0.44017,30.90594,32.02616,-1.12021,2.9956,2.9789,85.0,0.00262,0.3,degraded
10.65,-31.6973,-32.13788,0.44059,30.81077,31.95165,-1.14089,2.9826,2.8027,85.0,0.0055,0.3,degraded
10.66,-31.67653,-32.12478,0.44825,30.71277,31.85898,-1.14621,3.0017,3.0,85.0,0.0,0.3,degraded
10.67,-31.65381,-32.10744,0.45363,30.61196,31.77263,-1.16067,3.0091,2.9697,85.0,0.00025,0.3,degraded
10.68,-31.62908,-32.09658,0.4675,30.50836,31.67951,-1.17115,3.0113,3.0,85.0,0.00595,0.3,degraded
10.69,-31.60226,-32.08098,0.47871,30.40197,31.59245,-1.19048,3.0256,2.6733,85.0,0.00047,0.3,degraded
10.7,-31.57331,-32.07068,0.49737,30.29282,31.49742,-1.2046,2.9854,2.7739,85.0,0.00116,0.3,degraded
10.71,-31.54215,-32.05118,0.50902,30.1809,31.39251,-1.21161,3.0098,2.9906,85.0,0.01354,0.3,degraded
10.72,-31.50873,-32.03422,0.52549,30.06625,31.18968,-1.12344,2.998,3.0,85.0,0.00122,0.3,degraded
10.73,-31.47298,-32.00065,0.52766,29.94886,31.0566,-1.10774,2.9937,3.0,85.0,0.00944,0.3,degraded
10.74,-31.43485,-31.97118,0.53633,29.82877,30.96432,-1.13555,3.0161,2.9919,85.0,0.00613,0.3,degraded
10.75,-31.39426,-31.93459,0.54033,29.70598,30.87876,-1.17279,3.0043,3.0,85.0,0.00036,0.3,degraded
10.76,-31.35118,-31.9042,0.55303,29.5805,30.78354,-1.20304,2.9973,3.0,85.0,0.01793,0.3,degraded
10.77,-31.30552,-31.86864,0.56311,29.45237,30.67621,-1.22384,3.0055,0.1504,85.0,0.03182,0.3,degraded
10.78,-31.25725,-31.83771,0.58046,29.32159,30.46296,-1.14138,2.9856,3.0,85.0,0.0032,0.3,degraded
10.79,-31.2063,-31.79069,0.58439,29.18818,30.33657,-1.1484,2.9647,2.9884,85.0,0.00833,0.3,degraded
10.8,-31.15262,-31.74621,0.5936,29.05216,30.24517,-1.19301,3.0161,3.0,85.0,0.00384,0.3,degraded
10.81,-31.09615,-31.69605,0.59991,28.91355,30.11755,-1.204,3.0097,2.9802,85.0,0.01727,0.3,degraded
10.82,-31.03683,-31.65125,0.61442,28.77237,29.98872,-1.21635,2.9976,2.9846,85.0,0.00536,0.3,degraded
10.83,-30.97463,-31.60069,0.62606,28.62864,29.78707,-1.15842,2.9955,2.9765,85.0,0.02087,0.3,degraded
10.84,-30.90948,-31.55436,0.64489,28.48239,29.6615,-1.17912,2.8611,2.9944,85.0,0.0067,0.3,degraded
10.85,-30.84133,-31.49189,0.65056,28.33362,29.54172,-1.2081,2.9946,3.0,85.0,0.00245,0.3,degraded
10.86,-30.77013,-31.43402,0.66389,28.18236,29.37554,-1.19317,2.9852,3.0,85.0,0.01421,0.3,degraded
10.87,-30.69584,-31.37018,0.67434,28.02864,29.28006,-1.25142,3.0341,3.0,85.0,0.00254,0.3,degraded
10.88,-30.6184,-31.31226,0.69386,27.87248,29.15563,-1.28315,3.0195,2.9963,85.0,0.00044,0.3,degraded
10.89,-30.53778,-31.24391,0.70614,27.7139,29.03536,-1.32147,3.008,3.0,85.0,0.00607,0.3,degraded
10.9,-30.45392,-31.1737,0.71979,27.55292,28.90985,-1.35693,3.0102,2.9986,85.0,0.00622,0.3,degraded
10.91,-30.36677,-31.09612,0.72935,27.38956,28.72557,-1.33601,3.0097,2.9996,85.0,0.00415,0.3,degraded
10.92,-30.27631,-31.02438,0.74807,27.22386,28.58383,-1.35997,3.0184,3.0,85.0,0.00548,0.3,degraded
10.93,-30.18248,-30.94084,0.75836,27.05584,28.44375,-1.38792,3.0031,2.9902,85.0,0.01227,0.3,degraded
10.94,-30.08525,-30.86312,0.77787,26.88551,28.29008,-1.40457,3.0068,2.9917,85.0,0.00026,0.3,degraded
10.95,-29.98457,-30.78038,0.7958,26.71292,28.09911,-1.38619,2.9822,3.0,85.0,0.01487,0.3,degraded
10.96,-29.88041,-30.68795,0.80754,26.53807,27.94284,-1.40477,0.9789,2.9957,85.0,0.00999,0.3,degraded
10.97,-29.77273,-30.53402,0.76129,26.36101,27.72997,-1.36896,3.0084,3.0,85.0,0.0233,0.3,degraded
10.98,-29.66149,-30.44152,0.78003,26.18175,27.5902,-1.40845,2.984,3.0,85.0,0.01113,0.3,degraded
10.99,-29.54666,-30.35287,0.80621,26.00033,27.46889,-1.46857,2.9741,2.9989,85.0,0.04273,0.3,degraded
11.0,-29.4282,-30.23163,0.80343,25.81676,27.33365,-1.51689,3.0221,2.9859,85.0,0.02373,0.3,degraded
11.01,-29.30609,-30.08346,0.77737,25.63109,27.17957,-1.54848,2.9998,3.0,85.0,0.03112,0.3,degraded
11.02,-29.1803,-29.99492,0.81462,25.44333,27.01281,-1.56948,3.0103,2.9754,85.0,0.00456,0.3,degraded
11.03,-29.05079,-29.8786,0.82781,25.25352,26.8609,-1.60738,3.0036,2.9985,85.0,0.012,0.3,degraded
11.04,-28.91753,-29.75299,0.83546,25.06168,26.70625,-1.64457,2.9772,3.0,85.0,0.00739,0.3,degraded
11.05,-28.78051,-29.61626,0.83575,24.86785,26.48394,-1.61609,2.9927,2.9892,85.0,0.00577,0.3,degraded
11.06,-28.63969,-29.48294,0.84325,24.67205,26.30423,-1.63218,2.997,2.991,85.0,0.00733,0.3,degraded
11.07,-28.49505,-29.36138,0.86633,24.47432,26.13454,-1.66021,2.9899,3.0,85.0,0.00569,0.3,degraded
11.08,-28.34658,-29.24399,0.89741,24.27469,25.97752,-1.70284,0.4936,0.079,85.0,0.01641,0.3,degraded
11.09,-28.19424,-29.11458,0.92034,24.07317,25.77945,-1.70628,3.0071,2.9819,85.0,0.02962,0.3,degraded
11.1,-28.03802,-29.00384,0.96582,23.86982,25.5772,-1.70738,3.0153,3.0,85.0,0.01472,0.3,degraded
11.11,-27.87791,-28.87494,0.99703,23.66466,25.42154,-1.75689,2.9941,1.7264,85.0,0.01762,0.3,degraded
11.12,-27.71388,-28.74499,1.0311,23.45771,25.24004,-1.78233,1.8948,0.946,85.0,0.01037,0.3,degraded
11.13,-27.54593,-28.60263,1.0567,23.24902,25.02747,-1.77845,0.65,2.9775,85.0,0.00309,0.3,degraded
11.14,-27.37403,-28.40936,1.03533,23.03861,24.82577,-1.78716,2.9804,2.9783,85.0,0.01895,0.3,degraded
11.15,-27.19818,-28.26959,1.07141,22.82652,24.64386,-1.81734,2.9889,3.0,85.0,0.00765,0.3,degraded
11.16,-27.01837,-28.05349,1.03513,22.61278,24.42073,-1.80795,3.0029,2.9993,85.0,0.01334,0.3,degraded
11.17,-26.83458,-27.87494,1.04036,22.39742,24.22838,-1.83096,2.9935,2.9877,85.0,0.0122,0.3,degraded
11.18,-26.64681,-27.74876,1.10195,22.18048,24.01219,-1.83171,3.0122,3.0,85.0,0.01839,0.3,degraded
11.19,-26.45506,-27.57189,1.11683,21.96199,23.83485,-1.87287,3.0133,2.9811,85.0,0.01997,0.3,degraded
11.2,-26.25932,-27.39011,1.13079,21.74198,23.63496,-1.89298,2.9924,2.9976,85.0,0.01714,0.3,degraded
11.21,-26.05959,-27.23897,1.17937,21.52049,23.40409,-1.8836,2.9657,2.9986,85.0,0.0117,0.3,degraded
11.22,-25.85587,-27.08652,1.23066,21.29755,23.18244,-1.88489,0.3461,3.0,85.0,0.0053,0.3,degraded
11.23,-25.64815,-26.85586,1.20771,21.0732,22.98158,-1.90838,2.9909,3.0,85.0,0.02479,0.3,degraded
11.24,-25.43645,-26.69447,1.25803,20.84747,22.77914,-1.93167,2.9929,2.9874,85.0,0.01558,0.3,degraded
11.25,-25.22075,-26.52652,1.30576,20.62039,22.54158,-1.92119,3.0108,3.0,85.0,0.02578,0.3,degraded
11.26,-25.00108,-26.37675,1.37566,20.39201,22.35513,-1.96312,2.9895,3.0,85.0,0.00992,0.3,degraded
11.27,-24.77743,-26.20527,1.42784,20.16235,22.11396,-1.95161,3.0198,3.0,85.0,0.01755,0.3,degraded
11.28,-24.54982,-26.02454,1.47472,19.93145,21.87664,-1.94519,3.0056,2.9951,85.0,0.01355,0.3,degraded
11.29,-24.31825,-25.84271,1.52446,19.69935,21.66007,-1.96072,3.0051,2.985,85.0,0.00932,0.3,degraded
11.3,-24.08273,-25.57841,1.49568,19.46608,21.41932,-1.95324,3.0055,3.0,85.0,0.01594,0.3,degraded
11.31,-23.84329,-25.35596,1.51268,19.23168,21.23518,-2.0035,2.9928,3.0,85.0,0.00943,0.3,degraded
11.32,-23.59992,-25.17616,1.57624,18.99618,21.0558,-2.05962,3.0279,2.9905,85.0,0.00624,0.3,degraded
11.33,-23.35265,-24.95635,1.60369,18.75962,20.8492,-2.08958,2.9623,3.0,85.0,0.0215,0.3,degraded
11.34,-23.1015,-24.74885,1.64734,18.52204,20.66581,-2.14377,2.9845,2.9921,85.0,0.00302,0.3,degraded
11.35,-22.84649,-24.50192,1.65543,18.28347,20.45674,-2.17328,3.0081,0.1919,85.0,0.03135,0.3,degraded
11.36,-22.58763,-24.28981,1.70218,18.04394,20.17715,-2.13321,3.0012,2.9921,85.0,0.00956,0.3,degraded
11.37,-22.32495,-24.07153,1.74658,17.8035,19.97062,-2.16712,2.3307,3.0,85.0,0.00671,0.3,degraded
11.38,-22.05847,-23.83627,1.7778,17.56218,19.72665,-2.16447,2.9915,3.0,85.0,0.00233,0.3,degraded
11.39,-21.78822,-23.60689,1.81868,17.32001,19.47414,-2.15413,2.9958,3.0,85.0,0.03213,0.3,degraded
11.4,-21.51422,-23.36189,1.84767,17.07704,19.24412,-2.16708,3.0112,3.0,85.0,0.02768,0.3,degraded
11.41,-21.2365,-23.06956,1.83306,16.8333,19.03716,-2.20386,3.0114,2.9883,85.0,0.00843,0.3,degraded
11.42,-20.95509,-22.83812,1.88302,16.58882,18.75645,-2.16763,3.001,3.0,85.0,0.00964,0.3,degraded
11.43,-20.67003,-22.58381,1.91378,16.34365,18.55117,-2.20752,3.0174,3.0,85.0,0.00265,0.3,degraded
11.44,-20.38134,-22.34032,1.95898,16.09781,18.31624,-2.21843,2.9986,3.0,85.0,0.01632,0.3,degraded
11.45,-20.08905,-22.07579,1.98673,15.85135,18.08973,-2.23838,3.0027,3.0,85.0,0.00977,0.3,degraded
11.46,-19.79322,-21.78251,1.98929,15.60429,17.79732,-2.19303,2.9772,3.0,85.0,0.04313,0.3,degraded
11.47,-19.49386,-21.53945,2.04559,15.35669,17.59039,-2.2337,3.0113,3.0,85.0,0.01737,0.3,degraded
11.48,-19.19102,-21.27063,2.07961,15.10857,17.28879,-2.18022,2.9907,3.0,85.0,0.0086,0.3,degraded
11.49,-18.88474,-20.98856,2.10382,14.85997,17.0738,-2.21384,2.9998,3.0,85.0,0.02778,0.3,degraded
11.5,-18.57506,-20.71718,2.14212,14.61092,16.84799,-2.23707,2.9667,3.0,85.0,0.02007,0.3,degraded
11.51,-18.26202,-20.43084,2.16882,14.36147,16.62978,-2.26831,2.9769,2.9925,85.0,0.00812,0.3,degraded
11.52,-17.94567,-20.16154,2.21587,14.11165,16.41973,-2.30809,2.9772,2.9898,85.0,0.02055,0.3,degraded
11.53,-17.62605,-19.86983,2.24379,13.86149,16.13537,-2.27388,2.9897,3.0,85.0,0.01667,0.3,degraded
11.54,-17.3032,-19.56745,2.26425,13.61103,15.91322,-2.30219,2.996,2.9998,85.0,0.01099,0.3,degraded
11.55,-16.97718,-19.25103,2.27385,13.3603,15.70014,-2.33984,2.9625,0.3407,85.0,0.01665,0.3,degraded
11.56,-16.64803,-18.95794,2.30991,13.10935,15.47934,-2.36999,0.4037,3.0,85.0,0.00089,0.3,degraded
11.57,-16.3158,-18.59147,2.27566,12.8582,15.24671,-2.3885,2.985,3.0,85.0,0.02098,0.3,degraded
11.58,-15.98055,-18.29244,2.31189,12.6069,14.96597,-2.35907,3.033,3.0,85.0,0.0067,0.3,degraded
11.59,-15.64233,-17.9778,2.33547,12.35548,14.74501,-2.38954,3.0162,2.9989,85.0,0.011,0.3,degraded
